word	specificity
adept	-0.125
depletion	-0.125
stinky	-0.125
morbid	-0.125
heartbreaking	-0.125
leisurely	-0.125
vendor	-0.125
anthem	-0.125
quantitative	-0.125
unconfused	-0.125
ventilate	-0.125
envying	-0.125
jelly	-0.125
accelerator	-0.125
tasteless	-0.125
lagoon	-0.125
alienate	-0.125
craftsman	-0.125
redistribute	-0.125
seaside	-0.125
orgy	-0.125
accentuate	-0.125
provable	-0.125
rollout	-0.125
outbreak	-0.125
bent	-0.125
slashing	-0.125
superior	-0.125
embellishment	-0.125
cracked	-0.125
protracted	-0.125
hook	-0.125
pessimist	-0.125
habitability	-0.125
replenishment	-0.125
credence	-0.125
erasure	-0.125
farsighted	-0.125
cased	-0.125
filings	-0.125
cripple	-0.125
cleavage	-0.125
tableware	-0.125
colorfast	-0.125
cod	-0.125
defensible	-0.125
enduring	-0.125
beautification	-0.125
newsstand	-0.125
mouse	-0.125
ghostly	-0.125
sequester	-0.125
arming	-0.125
eclipse	-0.125
noncompetitive	-0.125
marauding	-0.125
blotchy	-0.125
antiwar	-0.125
exclusivity	-0.125
astonish	-0.125
clarity	-0.125
unaccompanied	-0.125
wrecker	-0.125
appointment	-0.125
sinking	-0.125
indecent	-0.125
genealogy	-0.125
plow	-0.125
classified	-0.125
resistant	-0.125
unaffected	-0.125
cooler	-0.125
reeled	-0.125
bending	-0.125
howler	-0.125
crate	-0.125
playmate	-0.125
newsworthy	-0.125
routing	-0.125
intermission	-0.125
glooming	-0.125
introvert	-0.125
humble	-0.125
incorruption	-0.125
oaf	-0.125
saloon	-0.125
fundable	-0.125
hostel	-0.125
disjoin	-0.125
matching	-0.125
complicit	-0.125
exclaiming	-0.125
hilltop	-0.125
sod	-0.125
lodger	-0.125
shy	-0.125
colonist	-0.125
confirmation	-0.125
barber	-0.125
pane	-0.125
extraordinaire	-0.125
precondition	-0.125
cheapness	-0.125
cold	-0.125
dietary	-0.125
proclamation	-0.125
clips	-0.125
guarded	-0.125
matriarchy	-0.125
terseness	-0.125
unwinding	-0.125
melodramatic	-0.125
snob	-0.125
violator	-0.125
breakdown	-0.125
merciless	-0.125
midseason	-0.125
condemning	-0.125
slug	-0.125
adhesion	-0.125
maturing	-0.125
messy	-0.125
insolvency	-0.125
weightless	-0.125
brighten	-0.125
gainful	-0.125
island	-0.125
unscripted	-0.125
dashing	-0.125
exonerate	-0.125
demerit	-0.125
adjoining	-0.125
brink	-0.125
unbelieving	-0.125
pub	-0.125
invalidation	-0.125
sir	-0.125
outgrow	-0.125
shiftless	-0.125
showman	-0.125
unsuitability	-0.125
middleclass	-0.125
restrained	-0.125
renowned	-0.125
viscous	-0.125
grumble	-0.125
geographical	-0.125
reposition	-0.125
mull	-0.125
wrinkled	-0.125
unrivaled	-0.125
witchery	-0.125
rebel	-0.125
uncompromising	-0.125
escape	-0.125
rematch	-0.125
login	-0.125
vindictive	-0.125
kicking	-0.125
generator	-0.125
bereavement	-0.125
taxman	-0.125
lamentable	-0.125
frontal	-0.125
magenta	-0.125
formulate	-0.125
negotiator	-0.125
buster	-0.125
kingly	-0.125
hark	-0.125
envy	-0.125
legendary	-0.125
fruition	-0.125
nonreligious	-0.125
magnet	-0.125
dissension	-0.125
indestructible	-0.125
unglued	-0.125
hideous	-0.125
belligerent	-0.125
cried	-0.125
amplification	-0.125
forwarding	-0.125
damping	-0.125
vehicular	-0.125
timekeeping	-0.125
impervious	-0.125
enlighten	-0.125
brick	-0.125
mum	-0.125
crunch	-0.125
thrash	-0.125
ram	-0.125
woo	-0.125
encampment	-0.125
regimentation	-0.125
calendar	-0.125
humbleness	-0.125
dismay	-0.125
reemerge	-0.125
outclass	-0.125
waiver	-0.125
renaissance	-0.125
disturbed	-0.125
unthinkable	-0.125
putty	-0.125
lull	-0.125
cosponsor	-0.125
blab	-0.125
cruiser	-0.125
darling	-0.125
superb	-0.125
gruel	-0.125
disingenuous	-0.125
breasts	-0.125
lustful	-0.125
pale	-0.125
storewide	-0.125
slush	-0.125
mistress	-0.125
invigorating	-0.125
township	-0.125
enlarger	-0.125
celebrate	-0.125
brightening	-0.125
tummy	-0.125
unread	-0.125
impossibility	-0.125
bumper	-0.125
ripple	-0.125
reclaim	-0.125
untracked	-0.125
popper	-0.125
unpretentious	-0.125
relay	-0.125
imperialistic	-0.125
alphabetical	-0.125
refresher	-0.125
snort	-0.125
ethnicity	-0.125
baseball	-0.125
freeman	-0.125
restless	-0.125
inordinate	-0.125
boyish	-0.125
undercoat	-0.125
reminiscences	-0.125
calculated	-0.125
beckon	-0.125
lamebrain	-0.125
doc	-0.125
trailblazer	-0.125
podium	-0.125
red	-0.125
considerate	-0.125
astound	-0.125
obnoxious	-0.125
booth	-0.125
bat	-0.125
bronzer	-0.125
anticlimactic	-0.125
pump	-0.125
butter	-0.125
promenade	-0.125
conquer	-0.125
torn	-0.125
discolored	-0.125
plump	-0.125
misjudge	-0.125
warehouse	-0.125
deranged	-0.125
monopoly	-0.125
thickening	-0.125
induction	-0.125
bower	-0.125
tying	-0.125
fineness	-0.125
excessive	-0.125
fig	-0.125
critique	-0.125
meddler	-0.125
indignation	-0.125
unloving	-0.125
crappy	-0.125
detonation	-0.125
gazer	-0.125
prudery	-0.125
subdivision	-0.125
workday	-0.125
unwell	-0.125
aftercare	-0.125
befitting	-0.125
expander	-0.125
fearsome	-0.125
criminology	-0.125
baggy	-0.125
understate	-0.125
leadoff	-0.125
hasten	-0.125
moaner	-0.125
worried	-0.125
reverberation	-0.125
infancy	-0.125
astonishing	-0.125
feminism	-0.125
rehabilitate	-0.125
wages	-0.125
enfranchisement	-0.125
cosmetics	-0.125
sterling	-0.125
vengeance	-0.125
cloak	-0.125
mayor	-0.125
outshine	-0.125
secession	-0.125
patter	-0.125
anchor	-0.125
bashfulness	-0.125
outlandish	-0.125
declaratory	-0.125
undulate	-0.125
gravy	-0.125
stagnate	-0.125
disarrange	-0.125
adventuresome	-0.125
enlightening	-0.125
tasteful	-0.125
loony	-0.125
mildness	-0.125
boldface	-0.125
tormented	-0.125
outperform	-0.125
defeat	-0.125
anniversary	-0.125
matchless	-0.125
remittance	-0.125
negro	-0.125
goofiness	-0.125
submissive	-0.125
unremitting	-0.125
glutton	-0.125
laughing	-0.125
falsification	-0.125
grey	-0.125
untrained	-0.125
braver	-0.125
taboo	-0.125
outsell	-0.125
retarding	-0.125
sponge	-0.125
inverter	-0.125
reroute	-0.125
distinguishable	-0.125
hour	-0.125
rottenness	-0.125
aftermarket	-0.125
smash	-0.125
tearing	-0.125
redundant	-0.125
mascot	-0.125
snazzy	-0.125
pier	-0.125
separable	-0.125
sequencing	-0.125
jeering	-0.125
madhouse	-0.125
unlikable	-0.125
debater	-0.125
disband	-0.125
irreproachable	-0.125
disclosure	-0.125
wheat	-0.125
wallop	-0.125
rounding	-0.125
taper	-0.125
nuclei	-0.125
bees	-0.125
peacemaker	-0.125
fieldwork	-0.125
hovering	-0.125
abolition	-0.125
homely	-0.125
topmost	-0.125
slogan	-0.125
serpent	-0.125
darned	-0.125
relaxer	-0.125
retract	-0.125
horseplay	-0.125
suede	-0.125
exaltation	-0.125
straggle	-0.125
whale	-0.125
careworn	-0.125
shawl	-0.125
scrapper	-0.125
egotist	-0.125
unpacked	-0.125
dissatisfied	-0.125
resume	-0.125
unheard	-0.125
reviving	-0.125
adoration	-0.125
floozy	-0.125
collide	-0.125
hundred	-0.125
sunrise	-0.125
stride	-0.125
creditor	-0.125
enlisted	-0.125
accepted	-0.125
dissemble	-0.125
likable	-0.125
chuck	-0.125
disappearing	-0.125
enact	-0.125
substantiation	-0.125
glasses	-0.125
heady	-0.125
mailed	-0.125
refined	-0.125
erection	-0.125
torch	-0.125
materialize	-0.125
coloration	-0.125
cling	-0.125
newish	-0.125
unselfconscious	-0.125
unmarried	-0.125
triumphant	-0.125
tawdry	-0.125
grotesque	-0.125
theft	-0.125
chummy	-0.125
suspended	-0.125
perky	-0.125
brilliancy	-0.125
lotion	-0.125
clarifier	-0.125
eloquent	-0.125
separator	-0.125
tracker	-0.125
slothful	-0.125
manes	-0.125
whiten	-0.125
quietness	-0.125
roller	-0.125
uncollected	-0.125
desertion	-0.125
persuade	-0.125
caveman	-0.125
shutdown	-0.125
climb	-0.125
reassured	-0.125
dissipated	-0.125
linguistics	-0.125
glorified	-0.125
highland	-0.125
longstanding	-0.125
woke	-0.125
misadventure	-0.125
doom	-0.125
exchanger	-0.125
civic	-0.125
bachelorhood	-0.125
detour	-0.125
flab	-0.125
unionism	-0.125
ridden	-0.125
lodgings	-0.125
froth	-0.125
lingo	-0.125
presumptive	-0.125
leather	-0.125
unfashionable	-0.125
granny	-0.125
abusiveness	-0.125
employer	-0.125
scheming	-0.125
sung	-0.125
banked	-0.125
scouts	-0.125
relax	-0.125
proof	-0.125
resign	-0.125
unlovable	-0.125
underbelly	-0.125
underscore	-0.125
rejected	-0.125
destabilize	-0.125
bridge	-0.125
riverfront	-0.125
magnify	-0.125
transporter	-0.125
electric	-0.125
monument	-0.125
redefinition	-0.125
golf	-0.125
vehement	-0.125
inconsistency	-0.125
slipup	-0.125
instructed	-0.125
dine	-0.125
dormitory	-0.125
convincer	-0.125
cattle	-0.125
whitish	-0.125
cytoplasm	-0.125
parody	-0.125
salvage	-0.125
sophisticated	-0.125
runoff	-0.125
paranormal	-0.125
charming	-0.125
warehousing	-0.125
paranoia	-0.125
differentiate	-0.125
cunningness	-0.125
confirming	-0.125
companionable	-0.125
coincidence	-0.125
steroids	-0.125
identical	-0.125
pamper	-0.125
partook	-0.125
sweetener	-0.125
cube	-0.125
mutate	-0.125
sexed	-0.125
clasp	-0.125
maniacal	-0.125
exotic	-0.125
prerogative	-0.125
metaphoric	-0.125
grabber	-0.125
towel	-0.125
ridicule	-0.125
surmise	-0.125
divergent	-0.125
intrepid	-0.125
waken	-0.125
opium	-0.125
proclaim	-0.125
rants	-0.125
deference	-0.125
tribune	-0.125
boil	-0.125
exhale	-0.125
armband	-0.125
gala	-0.125
felon	-0.125
concede	-0.125
pungency	-0.125
odyssey	-0.125
resolved	-0.125
sleepover	-0.125
amendment	-0.125
exploiter	-0.125
reassignment	-0.125
symmetric	-0.125
noble	-0.125
titan	-0.125
liner	-0.125
unaesthetic	-0.125
riverbed	-0.125
graphic	-0.125
rafter	-0.125
trick	-0.125
loopy	-0.125
television	-0.125
gloomy	-0.125
forbade	-0.125
busted	-0.125
toiling	-0.125
bought	-0.125
elude	-0.125
boatload	-0.125
roughing	-0.125
impotency	-0.125
nepotism	-0.125
condescend	-0.125
misguidance	-0.125
visionary	-0.125
handedness	-0.125
antagonistic	-0.125
unexposed	-0.125
pulsate	-0.125
unsentimental	-0.125
biker	-0.125
elongated	-0.125
manipulative	-0.125
majestic	-0.125
quarter	-0.125
unsightly	-0.125
duke	-0.125
denomination	-0.125
reflector	-0.125
pang	-0.125
hombre	-0.125
nifty	-0.125
defiler	-0.125
boob	-0.125
fitted	-0.125
bay	-0.125
unnerving	-0.125
unaccomplished	-0.125
musical	-0.125
trodden	-0.125
downgrade	-0.125
unanswered	-0.125
brushwood	-0.125
glean	-0.125
partaker	-0.125
spewing	-0.125
entrancing	-0.125
debating	-0.125
dejected	-0.125
cereal	-0.125
preseason	-0.125
sublime	-0.125
cotton	-0.125
filtration	-0.125
metalworking	-0.125
ballot	-0.125
immutable	-0.125
porch	-0.125
substructure	-0.125
dubbed	-0.125
hookup	-0.125
unaccommodating	-0.125
libido	-0.125
nab	-0.125
inspection	-0.125
outfit	-0.125
happier	-0.125
engrossing	-0.125
hysteria	-0.125
zealot	-0.125
straightness	-0.125
unbowed	-0.125
diffuser	-0.125
hardhead	-0.125
sentencing	-0.125
authorization	-0.125
oblivion	-0.125
unwarrantable	-0.125
pathology	-0.125
bluish	-0.125
indisputable	-0.125
territorial	-0.125
readjustment	-0.125
monthly	-0.125
revive	-0.125
aids	-0.125
pipe	-0.125
curtain	-0.125
convulsion	-0.125
metamorphosis	-0.125
dynasty	-0.125
prideful	-0.125
scruff	-0.125
resonance	-0.125
tracked	-0.125
sequel	-0.125
ledge	-0.125
varsity	-0.125
stain	-0.125
fat	-0.125
misspoken	-0.125
oncoming	-0.125
distinctive	-0.125
stoppage	-0.125
apnea	-0.125
foil	-0.125
forestry	-0.125
sensor	-0.125
pales	-0.125
joker	-0.125
downplay	-0.125
endorsement	-0.125
recast	-0.125
crave	-0.125
proud	-0.125
presuming	-0.125
weeper	-0.125
omnivorous	-0.125
groomer	-0.125
bummed	-0.125
tofu	-0.125
breezy	-0.125
impotent	-0.125
workweek	-0.125
reborn	-0.125
wobble	-0.125
drugstore	-0.125
sweat	-0.125
nonsensical	-0.125
realizing	-0.125
enroll	-0.125
facade	-0.125
materialization	-0.125
dried	-0.125
defacement	-0.125
reductive	-0.125
senseless	-0.125
resistible	-0.125
ringed	-0.125
mournful	-0.125
provocative	-0.125
eroticism	-0.125
wane	-0.125
perimeter	-0.125
gutlessness	-0.125
confederacy	-0.125
prodigal	-0.125
mogul	-0.125
realistic	-0.125
dawn	-0.125
mannered	-0.125
shrubs	-0.125
forage	-0.125
steamy	-0.125
velvet	-0.125
capitulation	-0.125
meek	-0.125
encouraging	-0.125
wetland	-0.125
laminate	-0.125
subservience	-0.125
outweigh	-0.125
flawless	-0.125
pottery	-0.125
geographer	-0.125
illustrate	-0.125
jubilation	-0.125
resort	-0.125
unattractive	-0.125
whistle	-0.125
armor	-0.125
planner	-0.125
softie	-0.125
curtailment	-0.125
earthling	-0.125
fantasize	-0.125
hardcore	-0.125
cleanser	-0.125
rebuttable	-0.125
bulletin	-0.125
calmer	-0.125
bone	-0.125
lake	-0.125
moralistic	-0.125
orderliness	-0.125
resend	-0.125
overblown	-0.125
tamper	-0.125
barman	-0.125
unrepentant	-0.125
vigil	-0.125
confederate	-0.125
molasses	-0.125
pretentiousness	-0.125
refining	-0.125
vitalism	-0.125
conformational	-0.125
fairytale	-0.125
resettlement	-0.125
befall	-0.125
oily	-0.125
palpable	-0.125
testimonial	-0.125
warranted	-0.125
prowl	-0.125
canteen	-0.125
eroded	-0.125
confiscation	-0.125
looser	-0.125
refusal	-0.125
wintertime	-0.125
reluctance	-0.125
filmy	-0.125
sleepless	-0.125
contradict	-0.125
airbag	-0.125
playful	-0.125
trance	-0.125
hostess	-0.125
daintiness	-0.125
traditionalist	-0.125
continental	-0.125
atheist	-0.125
counselor	-0.125
fern	-0.125
overt	-0.125
payback	-0.125
afterschool	-0.125
anonymity	-0.125
unprofessional	-0.125
harass	-0.125
unwire	-0.125
deficient	-0.125
puff	-0.125
respectable	-0.125
gatherer	-0.125
gamer	-0.125
horrific	-0.125
laud	-0.125
contester	-0.125
engine	-0.125
indulgent	-0.125
implicate	-0.125
impassive	-0.125
uncurious	-0.125
failsafe	-0.125
postmodern	-0.125
forgiver	-0.125
prude	-0.125
rejuvenation	-0.125
showpiece	-0.125
pray	-0.125
shenanigan	-0.125
gifted	-0.125
thaw	-0.125
depreciation	-0.125
vexed	-0.125
regale	-0.125
disconnect	-0.125
hereditary	-0.125
nonthreatening	-0.125
bonded	-0.125
admin	-0.125
wavering	-0.125
cancel	-0.125
puddle	-0.125
pacifist	-0.125
tack	-0.125
tap	-0.125
defenseless	-0.125
forego	-0.125
purchaser	-0.125
stalwart	-0.125
ungainly	-0.125
insolence	-0.125
benefactor	-0.125
lime	-0.125
shield	-0.125
smelling	-0.125
backtalk	-0.125
lease	-0.125
repeal	-0.125
turkey	-0.125
delicious	-0.125
participle	-0.125
disliking	-0.125
incredulous	-0.125
burdensome	-0.125
sate	-0.125
cruel	-0.125
clap	-0.125
apprehensive	-0.125
unidentified	-0.125
swear	-0.125
sentence	-0.125
dateless	-0.125
intolerant	-0.125
overestimation	-0.125
rocker	-0.125
inadvisable	-0.125
testy	-0.125
metaphorical	-0.125
windfall	-0.125
dishware	-0.125
north	-0.125
gulf	-0.125
bridging	-0.125
pettiness	-0.125
untouched	-0.125
dispatch	-0.125
unassuming	-0.125
souring	-0.125
lingering	-0.125
figurehead	-0.125
verdict	-0.125
opener	-0.125
docket	-0.125
trainee	-0.125
overworked	-0.125
gangland	-0.125
firmer	-0.125
napped	-0.125
uncharacteristic	-0.125
brittle	-0.125
sermon	-0.125
recollect	-0.125
dangler	-0.125
bedding	-0.125
splash	-0.125
sour	-0.125
gangly	-0.125
unreported	-0.125
clarify	-0.125
magnesium	-0.125
underdog	-0.125
prostitution	-0.125
lowlife	-0.125
victimizer	-0.125
unutterable	-0.125
commitment	-0.125
rarity	-0.125
revalue	-0.125
dingbat	-0.125
sang	-0.125
confide	-0.125
appalling	-0.125
unappetizing	-0.125
diary	-0.125
unbind	-0.125
forgetting	-0.125
certifiable	-0.125
groovy	-0.125
programming	-0.125
flame	-0.125
reliability	-0.125
soak	-0.125
unwieldy	-0.125
slut	-0.125
suggestible	-0.125
carton	-0.125
disrepair	-0.125
squatter	-0.125
yank	-0.125
satisfying	-0.125
mitten	-0.125
electromagnetism	-0.125
disapprove	-0.125
steadfastness	-0.125
nonprofessional	-0.125
wired	-0.125
distinction	-0.125
monogamy	-0.125
burly	-0.125
bitch	-0.125
kooky	-0.125
flimflam	-0.125
tempting	-0.125
escapee	-0.125
disinterestedness	-0.125
brokerage	-0.125
wholesaler	-0.125
tambourine	-0.125
cones	-0.125
shadowing	-0.125
truckload	-0.125
solicit	-0.125
heave	-0.125
leaping	-0.125
unused	-0.125
insert	-0.125
disabled	-0.125
vacationer	-0.125
homosexual	-0.125
huff	-0.125
revised	-0.125
irrational	-0.125
gang	-0.125
upscale	-0.125
retentiveness	-0.125
unsigned	-0.125
bookless	-0.125
petitioner	-0.125
declaim	-0.125
dregs	-0.125
disfigurement	-0.125
heyday	-0.125
lefty	-0.125
dazed	-0.125
cloudy	-0.125
moleskin	-0.125
mamma	-0.125
candle	-0.125
piazza	-0.125
capitalist	-0.125
monarchy	-0.125
encase	-0.125
unimpaired	-0.125
bulge	-0.125
desegregation	-0.125
hemp	-0.125
unequipped	-0.125
revolutionize	-0.125
roundish	-0.125
sobering	-0.125
fragrant	-0.125
achiever	-0.125
sizing	-0.125
amicable	-0.125
blush	-0.125
ringing	-0.125
barter	-0.125
lowland	-0.125
forsake	-0.125
journalist	-0.125
wimp	-0.125
disconcerted	-0.125
egotistic	-0.125
selectee	-0.125
interpretative	-0.125
hubbub	-0.125
relatable	-0.125
fixing	-0.125
trainload	-0.125
teaser	-0.125
quicken	-0.125
adhesive	-0.125
overtake	-0.125
landscaping	-0.125
artisan	-0.125
coastline	-0.125
wannabe	-0.125
wry	-0.125
statistics	-0.125
takeaway	-0.125
booty	-0.125
moody	-0.125
beatable	-0.125
circumspection	-0.125
fronted	-0.125
wrinkle	-0.125
sorter	-0.125
tourist	-0.125
plead	-0.125
unusable	-0.125
misunderstood	-0.125
randomization	-0.125
inexplicable	-0.125
ferociousness	-0.125
jazz	-0.125
fossil	-0.125
lucid	-0.125
unhygienic	-0.125
lurch	-0.125
brag	-0.125
cruddy	-0.125
snatched	-0.125
feverish	-0.125
groundwater	-0.125
riffraff	-0.125
lyrics	-0.125
sage	-0.125
hurtle	-0.125
northerner	-0.125
condiment	-0.125
prosecution	-0.125
amplifier	-0.125
indecisive	-0.125
cipher	-0.125
tremor	-0.125
crawler	-0.125
astounding	-0.125
northwest	-0.125
vaporous	-0.125
brand	-0.125
musculature	-0.125
furious	-0.125
downtrodden	-0.125
paradoxical	-0.125
rude	-0.125
freshener	-0.125
cavern	-0.125
awash	-0.125
uninspected	-0.125
unceremonious	-0.125
ladder	-0.125
interrupt	-0.125
devilry	-0.125
dismal	-0.125
commanding	-0.125
radar	-0.125
anxiety	-0.125
willed	-0.125
payoff	-0.125
pants	-0.125
destroyer	-0.125
gravel	-0.125
discrimination	-0.125
county	-0.125
seaweed	-0.125
cater	-0.125
pepper	-0.125
gamey	-0.125
blaspheme	-0.125
debut	-0.125
mansion	-0.125
outspoken	-0.125
resentment	-0.125
silo	-0.125
rouse	-0.125
sewage	-0.125
gallery	-0.125
vigorous	-0.125
heavenly	-0.125
sinless	-0.125
sunny	-0.125
neglect	-0.125
mice	-0.125
mange	-0.125
ransom	-0.125
optimization	-0.125
loath	-0.125
grateful	-0.125
recondition	-0.125
relieved	-0.125
sheeted	-0.125
greenish	-0.125
carpentry	-0.125
breast	-0.125
pause	-0.125
spectacular	-0.125
puzzle	-0.125
enrolled	-0.125
uncomplicated	-0.125
convolution	-0.125
filter	-0.125
piecing	-0.125
phobia	-0.125
divulger	-0.125
queue	-0.125
ping	-0.125
subordinate	-0.125
brow	-0.125
childcare	-0.125
participatory	-0.125
ashamed	-0.125
illusory	-0.125
matting	-0.125
determinative	-0.125
gassiness	-0.125
withdrawn	-0.125
socket	-0.125
deposit	-0.125
lengthy	-0.125
unpromising	-0.125
amp	-0.125
fetched	-0.125
depot	-0.125
devaluation	-0.125
reviver	-0.125
treasury	-0.125
pipeline	-0.125
inlet	-0.125
catching	-0.125
stub	-0.125
alternating	-0.125
soften	-0.125
believability	-0.125
entitle	-0.125
absolve	-0.125
rebellion	-0.125
reacquire	-0.125
laugher	-0.125
fluke	-0.125
whiff	-0.125
enthusiastic	-0.125
immunity	-0.125
toiletry	-0.125
rap	-0.125
figment	-0.125
fragile	-0.125
eject	-0.125
contraction	-0.125
guesser	-0.125
sloped	-0.125
ripeness	-0.125
juggle	-0.125
rupee	-0.125
muted	-0.125
retold	-0.125
stubby	-0.125
slaver	-0.125
yearly	-0.125
savory	-0.125
iconoclast	-0.125
logged	-0.125
optimize	-0.125
guardianship	-0.125
amused	-0.125
pressing	-0.125
inserted	-0.125
unverifiable	-0.125
renovation	-0.125
killjoy	-0.125
mortar	-0.125
crossroad	-0.125
mythological	-0.125
syllable	-0.125
contagious	-0.125
bookcase	-0.125
accent	-0.125
televised	-0.125
multistage	-0.125
paddle	-0.125
reductionist	-0.125
outlast	-0.125
treacherous	-0.125
fixed	-0.125
workroom	-0.125
forgiving	-0.125
complimentary	-0.125
courteous	-0.125
flake	-0.125
scaling	-0.125
punctuation	-0.125
fleck	-0.125
pleaser	-0.125
thermal	-0.125
youthful	-0.125
nudge	-0.125
democrat	-0.125
aluminum	-0.125
complainer	-0.125
reconnect	-0.125
lawmaker	-0.125
interviewer	-0.125
pine	-0.125
throwaway	-0.125
assail	-0.125
discordance	-0.125
refrigeration	-0.125
insatiable	-0.125
madam	-0.125
assured	-0.125
misapprehension	-0.125
titillation	-0.125
ship	-0.125
unpretending	-0.125
unappreciated	-0.125
foreboding	-0.125
highness	-0.125
klutziness	-0.125
livelong	-0.125
vindicator	-0.125
paperwork	-0.125
climber	-0.125
cabbage	-0.125
quirk	-0.125
outworn	-0.125
subordinating	-0.125
unappealing	-0.125
experimental	-0.125
blot	-0.125
usher	-0.125
figureless	-0.125
entranced	-0.125
liable	-0.125
backside	-0.125
hassle	-0.125
telegraph	-0.125
shrunk	-0.125
windy	-0.125
colon	-0.125
reliever	-0.125
remote	-0.125
patio	-0.125
slider	-0.125
multilevel	-0.125
zesty	-0.125
swallow	-0.125
discouraging	-0.125
fashionable	-0.125
quota	-0.125
thrifty	-0.125
altercation	-0.125
inmost	-0.125
airing	-0.125
consultant	-0.125
analyzable	-0.125
looming	-0.125
taut	-0.125
timid	-0.125
quitter	-0.125
libertarianism	-0.125
rampage	-0.125
punk	-0.125
blurred	-0.125
asshole	-0.125
diabolical	-0.125
hung	-0.125
culpable	-0.125
brawling	-0.125
comical	-0.125
uncut	-0.125
tinted	-0.125
warming	-0.125
shorter	-0.125
irreverence	-0.125
unconscionable	-0.125
parchment	-0.125
heel	-0.125
topple	-0.125
residual	-0.125
profound	-0.125
destructible	-0.125
overcrowd	-0.125
recuperate	-0.125
staffed	-0.125
loyal	-0.125
fag	-0.125
sturdy	-0.125
unengaged	-0.125
cantina	-0.125
psychics	-0.125
detective	-0.125
reckless	-0.125
sis	-0.125
corruptness	-0.125
commoner	-0.125
unsatisfying	-0.125
bullying	-0.125
inglorious	-0.125
ambivalence	-0.125
purposeful	-0.125
hedonistic	-0.125
brashness	-0.125
imbecilic	-0.125
springtime	-0.125
developer	-0.125
smoothing	-0.125
broth	-0.125
magical	-0.125
costing	-0.125
reservation	-0.125
abridge	-0.125
humongous	-0.125
aloof	-0.125
homepage	-0.125
strategist	-0.125
stunned	-0.125
benign	-0.125
avowed	-0.125
exes	-0.125
filer	-0.125
decentralization	-0.125
emersion	-0.125
visualization	-0.125
whiney	-0.125
fractious	-0.125
startup	-0.125
bale	-0.125
percentage	-0.125
elusive	-0.125
foxy	-0.125
trio	-0.125
takeout	-0.125
tidy	-0.125
acclamation	-0.125
nylon	-0.125
clipping	-0.125
segmented	-0.125
teary	-0.125
mat	-0.125
goodhearted	-0.125
bumping	-0.125
radiance	-0.125
firelight	-0.125
admitted	-0.125
destructor	-0.125
undividable	-0.125
overdrive	-0.125
leaning	-0.125
kilometer	-0.125
untiring	-0.125
adrenalin	-0.125
sigma	-0.125
chilling	-0.125
tense	-0.125
catalogue	-0.125
libertarian	-0.125
antifeminist	-0.125
reporter	-0.125
dumpy	-0.125
demystify	-0.125
coffer	-0.125
fitful	-0.125
trunks	-0.125
dander	-0.125
swinging	-0.125
childlike	-0.125
deserved	-0.125
smack	-0.125
civilize	-0.125
glorification	-0.125
pagan	-0.125
paragraph	-0.125
graceless	-0.125
selective	-0.125
transmitter	-0.125
hothead	-0.125
unprogressive	-0.125
tundra	-0.125
neutron	-0.125
bristly	-0.125
commissioner	-0.125
chilled	-0.125
pink	-0.125
floater	-0.125
sentry	-0.125
syllabus	-0.125
treatable	-0.125
vacant	-0.125
vesting	-0.125
waved	-0.125
lob	-0.125
womb	-0.125
fungi	-0.125
relive	-0.125
observant	-0.125
indescribable	-0.125
carnality	-0.125
qualify	-0.125
ghetto	-0.125
sold	-0.125
dorm	-0.125
lock	-0.125
storied	-0.125
adrift	-0.125
smiling	-0.125
pesky	-0.125
menswear	-0.125
loom	-0.125
strictness	-0.125
elective	-0.125
hippy	-0.125
flagging	-0.125
patterning	-0.125
opacity	-0.125
detect	-0.125
presenter	-0.125
duh	-0.125
