pos	item_1	item_2	item_3	item_4	best	worst	explanation	model
Verb	dispossess	mislay	dispel	nosed	nosed	dispel	3 , 2	gpt-4
Verb	retired	chose	hold	alkalinize	alkalinize	hold	3 , 2	gpt-4
Verb	made	swivel	conjure	hosting	swivel	made	1 , 0	gpt-4
Verb	crumple	revoke	yelling	prepared	yelling	crumple	2 , 0	gpt-4
Verb	cocked	hoisting	melting	powdering	powdering	cocked	3 , 0	gpt-4
Verb	dwindle	dunk	cursed	underpay	dunk	dwindle	1 , 0	gpt-4
Verb	mannish	rename	launch	show	rename	mannish	1 , 0	gpt-4
Verb	graduating	reread	sewn	twirl	sewn	graduating	2 , 0	gpt-4
Verb	derived	mumbling	snore	dumbstruck	snore	derived	2 , 0	gpt-4
Verb	hotheaded	quantify	limiting	recite	recite	limiting	3 , 2	gpt-4
Verb	icebound	ripening	bloom	dangling	icebound	dangling	0 , 3	gpt-4
Verb	worn	fantasize	supplicating	lagged	supplicating	worn	2 , 0	gpt-4
Verb	applied	redraw	hijacking	written	hijacking	applied	2 , 0	gpt-4
Verb	diddle	mull	calculated	distracted	calculated	mull	2 , 1	gpt-4
Verb	ask	blanked	wakes	unstring	unstring	ask	3 , 0	gpt-4
Verb	featured	intrude	deduce	decorate	intrude	featured	1 , 0	gpt-4
Verb	standing	comply	rejoin	mudpack	mudpack	standing	3 , 0	gpt-4
Verb	springing	overreach	shouldered	craving	overreach	springing	1 , 0	gpt-4
Verb	betray	electroshock	smoothing	reuse	electroshock	betray	1 , 0	gpt-4
Verb	posting	buckle	subparagraph	revolutionize	subparagraph	posting	2 , 0	gpt-4
Verb	seize	disheveled	scratching	oversold	scratching	seize	2 , 0	gpt-4
Verb	jump	clothe	reinstate	megawatt	reinstate	jump	2 , 0	gpt-4
Verb	blow	wrapping	flickering	dissolving	wrapping	blow	1 , 0	gpt-4
Verb	teasing	illuminate	fidgeting	facilitate	fidgeting	facilitate	2 , 3	gpt-4
Verb	initiate	qualm	consist	chilled	qualm	consist	1 , 2	gpt-4
Verb	pulsate	recollected	framing	slanting	recollected	pulsate	1 , 0	gpt-4
Verb	overcompensate	seep	crocheting	doubting	crocheting	overcompensate	2 , 0	gpt-4
Verb	regards	houseplant	searching	forecasting	houseplant	searching	1 , 2	gpt-4
Verb	buttoned	rounding	carry	stargaze	stargaze	carry	3 , 2	gpt-4
Verb	unclick	distressed	rescind	wither	unclick	distressed	0 , 1	gpt-4
Verb	distributed	am	intimidate	bought	intimidate	distributed	2 , 0	gpt-4
Verb	combing	motivate	concealed	bespoke	bespoke	motivate	3 , 1	gpt-4
Verb	shipped	tailing	bicker	scooped	tailing	shipped	1 , 0	gpt-4
Verb	crackling	circled	outshine	jitterbug	jitterbug	circled	3 , 1	gpt-4
Verb	twisting	sagging	shooting	persist	sagging	persist	1 , 3	gpt-4
Verb	hear	tented	collared	yapping	yapping	hear	3 , 0	gpt-4
Verb	reschedule	risen	engulf	impede	reschedule	engulf	0 , 2	gpt-4
Verb	enriching	downshift	fortifying	covering	downshift	covering	1 , 3	gpt-4
Verb	perish	seem	hydrated	underrate	hydrated	seem	2 , 1	gpt-4
Verb	immobilize	swarming	squeak	whack	squeak	immobilize	2 , 0	gpt-4
Verb	redesign	flinching	balled	capping	flinching	redesign	1 , 0	gpt-4
Verb	stylize	downhearted	empower	gnawing	gnawing	stylize	3 , 0	gpt-4
Verb	confessing	intensify	demote	awaken	confessing	intensify	0 , 1	gpt-4
Verb	soar	censor	brought	spewing	censor	brought	1 , 2	gpt-4
Verb	nonpaid	rectified	ragweed	blinks	ragweed	nonpaid	2 , 0	gpt-4
Verb	bucktoothed	surpassing	biding	sacked	bucktoothed	surpassing	0 , 1	gpt-4
Verb	bending	rapping	beamed	glide	rapping	bending	1 , 0	gpt-4
Verb	beget	notified	handle	prosecute	prosecute	handle	3 , 2	gpt-4
Verb	mistaken	pronged	blink	cramping	pronged	mistaken	1 , 0	gpt-4
Verb	slather	overproduce	decompose	battled	overproduce	slather	1 , 0	gpt-4
Verb	throw	antagonize	vindicate	rebuff	vindicate	throw	2 , 0	gpt-4
Verb	waiting	modify	depend	squinting	squinting	modify	3 , 1	gpt-4
Verb	preach	strangles	bareheaded	obtain	bareheaded	preach	2 , 0	gpt-4
Verb	punctured	rattling	coordinate	impeding	punctured	coordinate	0 , 2	gpt-4
Verb	fronting	laugh	winding	persecuting	persecuting	laugh	3 , 1	gpt-4
Verb	expect	resemble	bedspring	reemphasize	bedspring	expect	2 , 0	gpt-4
Verb	mistrusting	waned	saddled	branded	branded	mistrusting	3 , 0	gpt-4
Verb	neutralize	schooled	unbend	rid	schooled	neutralize	1 , 0	gpt-4
Verb	begrudge	saying	prophesy	cradling	cradling	saying	3 , 1	gpt-4
Verb	mortified	clanking	adulterate	skimming	clanking	skimming	1 , 3	gpt-4
Verb	working	related	tickled	chickenhearted	tickled	related	2 , 1	gpt-4
Verb	painted	embezzle	counterespionage	secure	counterespionage	secure	2 , 3	gpt-4
Verb	shake	enshroud	breathed	inhale	inhale	shake	3 , 0	gpt-4
Verb	postulate	traveled	jabbering	fingering	fingering	traveled	3 , 1	gpt-4
Verb	renounce	circulate	hardening	flutter	hardening	circulate	2 , 1	gpt-4
Verb	strum	defeated	swelled	renegotiate	strum	renegotiate	0 , 3	gpt-4
Verb	readjust	dissociate	indoctrinate	slay	indoctrinate	readjust	2 , 0	gpt-4
Verb	cooing	trying	assuming	sleepwalking	sleepwalking	trying	3 , 1	gpt-4
Verb	undercutting	live	unbind	dialing	dialing	live	3 , 1	gpt-4
Verb	regenerate	churning	purging	remold	churning	regenerate	1 , 0	gpt-4
Verb	lamenting	worded	taken	haunt	lamenting	taken	0 , 2	gpt-4
Verb	compile	mounted	cocking	emancipate	cocking	compile	2 , 0	gpt-4
Verb	transfuse	slopped	rely	appreciate	transfuse	rely	0 , 2	gpt-4
Verb	looping	chafe	desensitize	gushing	desensitize	looping	2 , 0	gpt-4
Verb	bragging	debark	rebroadcast	intermingle	rebroadcast	bragging	2 , 0	gpt-4
Verb	commentate	generate	eradicate	leatherneck	leatherneck	generate	3 , 1	gpt-4
Verb	touched	trudge	fuming	falling	trudge	touched	1 , 0	gpt-4
Verb	unravel	succeed	salvaging	mediate	salvaging	succeed	2 , 1	gpt-4
Verb	kidding	watching	resume	classify	classify	watching	3 , 1	gpt-4
Verb	earning	geared	recount	tingling	tingling	earning	3 , 0	gpt-4
Verb	suckle	privatize	assign	play	suckle	assign	0 , 2	gpt-4
Verb	pertain	morphing	blinking	waged	blinking	pertain	2 , 0	gpt-4
Verb	clubbing	bewitch	withheld	finalize	bewitch	clubbing	1 , 0	gpt-4
Verb	floundering	undersell	depose	plowing	depose	floundering	2 , 0	gpt-4
Verb	toned	assured	broiling	disliking	broiling	toned	2 , 0	gpt-4
Verb	exceed	unbury	stuttering	modulate	stuttering	exceed	2 , 0	gpt-4
Verb	reevaluate	snaking	carjack	coax	carjack	reevaluate	2 , 0	gpt-4
Verb	sorted	contribute	edged	lob	lob	sorted	3 , 0	gpt-4
Verb	surrender	pinched	rounded	professed	pinched	surrender	1 , 0	gpt-4
Verb	embalm	flavored	poach	smudged	embalm	flavored	0 , 1	gpt-4
Verb	plotted	solve	bellow	smiling	bellow	solve	2 , 1	gpt-4
Verb	wired	devote	disposed	call	wired	disposed	0 , 2	gpt-4
Verb	exude	differentiate	formed	disrobe	disrobe	formed	3 , 2	gpt-4
Verb	flocking	sleep	polluted	weaving	weaving	sleep	3 , 1	gpt-4
Verb	enumerate	enlarged	squawk	running	squawk	enumerate	2 , 0	gpt-4
Verb	stuffed	overwrite	choose	unnerving	overwrite	choose	1 , 2	gpt-4
Verb	incinerate	rejected	indent	vamped	indent	incinerate	2 , 0	gpt-4
Verb	slithers	cheered	retire	overbill	overbill	retire	3 , 2	gpt-4
Verb	disarm	braced	combine	civilize	disarm	combine	0 , 2	gpt-4
Verb	supercharge	mimic	defy	replicate	supercharge	defy	0 , 2	gpt-4
Verb	bobbing	diapering	arcing	interrupting	diapering	bobbing	1 , 0	gpt-4
Verb	trapped	considered	are	lounging	lounging	are	3 , 2	gpt-4
Verb	alter	yield	propagandize	ignite	propagandize	alter	2 , 0	gpt-4
Verb	seeking	systemize	staged	gathering	systemize	seeking	1 , 0	gpt-4
Verb	oversee	inhabit	sanctified	throttling	sanctified	oversee	2 , 0	gpt-4
Verb	dive	squander	manifested	deodorize	deodorize	manifested	3 , 2	gpt-4
Verb	snatched	reposition	molding	weeps	weeps	reposition	3 , 1	gpt-4
Verb	curtail	digress	murmuring	chuck	murmuring	curtail	2 , 0	gpt-4
Verb	reunify	avert	stomp	slipping	stomp	reunify	2 , 0	gpt-4
Verb	disengage	blustering	beefcake	sacrificing	beefcake	disengage	2 , 0	gpt-4
Verb	ransack	bowed	suiting	know	ransack	know	0 , 3	gpt-4
Verb	flab	overwork	soaring	putrefy	putrefy	soaring	3 , 2	gpt-4
Verb	soak	disperse	slam	shoplift	shoplift	disperse	3 , 1	gpt-4
Verb	repaying	swooning	forgive	whitening	swooning	forgive	1 , 2	gpt-4
Verb	screaming	streetwalking	timbered	favoring	streetwalking	screaming	1 , 0	gpt-4
Verb	douse	feeling	jitter	seal	jitter	feeling	2 , 1	gpt-4
Verb	straddling	diverge	pull	curtailed	straddling	pull	0 , 2	gpt-4
Verb	settle	disorganize	sidewinder	radiate	sidewinder	settle	2 , 0	gpt-4
Verb	reprocess	depressurize	assuring	bossed	depressurize	assuring	1 , 2	gpt-4
Verb	bucked	displeasing	sail	withdrawn	sail	displeasing	2 , 1	gpt-4
Verb	suffocate	whiz	listed	finishing	suffocate	whiz	0 , 1	gpt-4
Verb	rematerialize	restrain	touching	vanish	rematerialize	touching	0 , 2	gpt-4
Verb	uncork	profane	decaffeinated	fly	decaffeinated	fly	2 , 3	gpt-4
Verb	shafted	customize	sandbag	amend	sandbag	customize	2 , 1	gpt-4
Verb	obliged	wheeled	tested	crouched	crouched	obliged	3 , 0	gpt-4
Verb	dispatch	scream	meddling	undress	undress	meddling	3 , 2	gpt-4
Verb	admit	watched	leaving	consoling	consoling	admit	3 , 0	gpt-4
Verb	dislike	disagree	sustain	wondering	disagree	sustain	1 , 2	gpt-4
Verb	react	rethink	rang	beaten	rethink	react	1 , 0	gpt-4
Verb	disarrange	grow	forewarn	redevelop	forewarn	grow	2 , 1	gpt-4
Verb	get	melt	accelerate	thudding	thudding	get	3 , 0	gpt-4
Verb	undermining	displayed	decontaminate	outlander	decontaminate	undermining	2 , 0	gpt-4
Verb	reinforce	expand	joshing	womanize	joshing	expand	2 , 1	gpt-4
Verb	domineering	sped	modified	romanticize	romanticize	modified	3 , 2	gpt-4
Verb	bobbed	wanting	oppose	screw	screw	wanting	3 , 1	gpt-4
Verb	stink	predicate	scrapped	napping	scrapped	predicate	2 , 1	gpt-4
Verb	editorialize	calling	pressing	loosen	editorialize	calling	0 , 1	gpt-4
Verb	scaled	regulate	reproduce	renew	scaled	reproduce	0 , 2	gpt-4
Verb	watering	easing	hosed	wrestle	hosed	easing	2 , 1	gpt-4
Verb	napped	centigrade	scavenging	congeal	centigrade	napped	1 , 0	gpt-4
Verb	shutting	singled	burying	pose	burying	pose	2 , 3	gpt-4
Verb	evacuate	communicating	fascinated	bungle	bungle	communicating	3 , 1	gpt-4
Verb	caroling	fortify	sauntering	undeserving	sauntering	fortify	2 , 1	gpt-4
Verb	threaten	thrive	covet	shaking	covet	threaten	2 , 0	gpt-4
Verb	stabbing	reversing	remains	scored	stabbing	remains	0 , 2	gpt-4
Verb	analyze	acquiesce	overdramatize	corked	overdramatize	analyze	2 , 0	gpt-4
Verb	showboating	delighting	caramelize	caressing	caramelize	delighting	2 , 1	gpt-4
Verb	breaking	stammer	mistook	reprogram	stammer	breaking	1 , 0	gpt-4
Verb	fulfill	misspeak	monetize	perceiving	misspeak	perceiving	1 , 3	gpt-4
Verb	separates	provoke	mutilate	incubate	mutilate	separates	2 , 0	gpt-4
Verb	ply	zipping	propagate	chapped	zipping	propagate	1 , 2	gpt-4
Verb	rattled	obligate	heighten	threaded	threaded	obligate	3 , 1	gpt-4
Verb	tranquillize	degraded	huddle	uniting	tranquillize	uniting	0 , 3	gpt-4
Verb	have	mispronounce	coaching	laminate	mispronounce	have	1 , 0	gpt-4
Verb	explore	overbid	permitted	fetched	overbid	explore	1 , 0	gpt-4
Verb	defibrillate	wake	relishing	affirm	defibrillate	wake	0 , 1	gpt-4
Verb	trounce	draw	plodding	darning	darning	draw	3 , 1	gpt-4
Verb	lunge	thieve	subduing	resolved	thieve	lunge	1 , 0	gpt-4
Verb	shadowing	advised	explain	skew	shadowing	explain	0 , 2	gpt-4
Verb	allspice	fourscore	regulated	discourage	allspice	regulated	0 , 2	gpt-4
Verb	overhear	remember	cheapish	wincing	cheapish	remember	2 , 1	gpt-4
Verb	racking	confirming	snipping	dilated	snipping	dilated	2 , 3	gpt-4
Verb	overspend	construe	scatter	inherit	overspend	scatter	0 , 2	gpt-4
Verb	chattering	mismanage	disappoint	wished	chattering	disappoint	0 , 2	gpt-4
Verb	testify	generating	arrange	elbowed	elbowed	generating	3 , 1	gpt-4
Verb	outguess	should	succeeding	gave	outguess	should	0 , 1	gpt-4
Verb	misconstrue	stepped	fraternize	paving	fraternize	paving	2 , 3	gpt-4
Verb	warping	violate	predate	hanging	predate	violate	2 , 1	gpt-4
Verb	garnished	distrust	select	recur	garnished	select	0 , 2	gpt-4
Verb	jetted	confide	intend	unfolding	jetted	intend	0 , 2	gpt-4
Verb	overruling	bloat	acquired	cycling	bloat	acquired	1 , 2	gpt-4
Verb	bodied	splat	infiltrate	ravish	infiltrate	bodied	2 , 0	gpt-4
Verb	connect	swooned	shoeing	interlace	shoeing	connect	2 , 0	gpt-4
Verb	washed	debilitated	deserted	bloodsucking	bloodsucking	washed	3 , 0	gpt-4
Verb	unwire	illuminated	dribble	overextend	dribble	unwire	2 , 0	gpt-4
Verb	planting	dispirited	filleting	avenge	filleting	planting	2 , 0	gpt-4
Verb	pillage	foreclose	subdue	begone	foreclose	subdue	1 , 2	gpt-4
Verb	swaddle	entwine	torturing	unfreeze	swaddle	torturing	0 , 2	gpt-4
Verb	unbent	groaning	swipes	dressed	groaning	unbent	1 , 0	gpt-4
Verb	exploit	galloping	tooling	unsaid	galloping	exploit	1 , 0	gpt-4
Verb	crystallize	sexed	unset	sheathe	crystallize	unset	0 , 2	gpt-4
Verb	gilding	bent	offering	nosing	gilding	bent	0 , 1	gpt-4
Verb	slew	barehanded	inflate	recycle	barehanded	slew	1 , 0	gpt-4
Verb	tease	strut	filling	aggravate	filling	tease	2 , 0	gpt-4
Verb	liven	piling	lend	stoned	stoned	liven	3 , 0	gpt-4
Verb	soundproofing	shrunk	evaluate	devour	soundproofing	evaluate	0 , 2	gpt-4
Verb	spike	justify	juggling	booted	juggling	justify	2 , 1	gpt-4
Verb	disenfranchise	pilfer	flirting	excretes	pilfer	disenfranchise	1 , 0	gpt-4
Verb	vex	recasting	divide	internalize	recasting	divide	1 , 2	gpt-4
Verb	ream	dripping	candied	reattach	candied	ream	2 , 0	gpt-4
Verb	etch	blindfolded	gunning	ooze	gunning	etch	2 , 0	gpt-4
Verb	insinuate	leasing	will	oxidizing	leasing	will	1 , 2	gpt-4
Verb	dedicate	excusing	journeying	discern	journeying	dedicate	2 , 0	gpt-4
Verb	commercialize	bucking	slain	mooned	bucking	commercialize	1 , 0	gpt-4
Verb	claim	grained	belonging	purge	grained	claim	1 , 0	gpt-4
Verb	jab	subbing	defuse	issuing	defuse	issuing	2 , 3	gpt-4
Verb	seeming	registered	copied	moving	registered	seeming	1 , 0	gpt-4
Verb	marking	wore	diverging	colonize	colonize	wore	3 , 1	gpt-4
Verb	woven	distract	skip	maimed	maimed	distract	3 , 1	gpt-4
Verb	take	overburden	plugged	squirt	plugged	take	2 , 0	gpt-4
Verb	stare	washing	unsatisfying	refreeze	refreeze	stare	3 , 0	gpt-4
Verb	galvanize	unsheathe	travel	traumatize	unsheathe	travel	1 , 2	gpt-4
Verb	toot	democratize	unweave	thickening	unweave	democratize	2 , 1	gpt-4
Verb	huddling	stop	perturbed	tangle	perturbed	stop	2 , 1	gpt-4
Verb	coasting	drafting	sat	pressurize	pressurize	sat	3 , 2	gpt-4
Verb	worry	promote	ratify	heave	ratify	worry	2 , 0	gpt-4
Verb	humanize	added	listening	begin	listening	humanize	2 , 0	gpt-4
Verb	rinse	wail	resell	bode	wail	rinse	1 , 0	gpt-4
Verb	predispose	whipping	exemplify	outdraw	whipping	predispose	1 , 0	gpt-4
Verb	intermarry	multifaceted	unpack	barf	intermarry	multifaceted	0 , 1	gpt-4
Verb	tarnish	topping	cross	perturbing	topping	cross	1 , 2	gpt-4
Verb	overcome	redefine	mowing	established	mowing	overcome	2 , 0	gpt-4
Verb	footed	dominate	uncorking	caring	uncorking	dominate	2 , 1	gpt-4
Verb	chastise	materialize	attach	pixilated	pixilated	attach	3 , 2	gpt-4
Verb	loafing	paced	scuttle	coursing	scuttle	loafing	2 , 0	gpt-4
Verb	displace	roomed	spank	rooted	spank	displace	2 , 0	gpt-4
Verb	overpower	preserve	stood	zoned	zoned	stood	3 , 2	gpt-4
Verb	mishear	pummel	summon	unfasten	pummel	summon	1 , 2	gpt-4
Verb	urging	sweeten	extracted	rattlebrained	rattlebrained	urging	3 , 0	gpt-4
Verb	hacked	edit	coexist	reassemble	reassemble	coexist	3 , 2	gpt-4
Verb	antipersonnel	swim	policed	overshoot	antipersonnel	swim	0 , 1	gpt-4
Verb	apply	daggered	introduce	starved	daggered	apply	1 , 0	gpt-4
Verb	refrigerate	ascribe	slitting	minded	slitting	minded	2 , 3	gpt-4
Verb	jaywalk	ingrained	demand	wooing	jaywalk	demand	0 , 2	gpt-4
Verb	tilting	poke	shrug	capsize	capsize	tilting	3 , 0	gpt-4
Verb	rolling	mummify	voided	invalidate	mummify	voided	1 , 2	gpt-4
Verb	anticipate	sniffing	sparked	shearing	sniffing	anticipate	1 , 0	gpt-4
Verb	mush	enact	reading	knew	enact	mush	1 , 0	gpt-4
Verb	angling	interlaced	smooch	rawhide	smooch	angling	2 , 0	gpt-4
Verb	underestimate	classed	blinked	entrust	blinked	classed	2 , 1	gpt-4
Verb	knock	lead	grounded	coagulate	coagulate	lead	3 , 1	gpt-4
Verb	benching	crowned	corrupted	boil	crowned	boil	1 , 3	gpt-4
Verb	wigged	reload	betting	luxuriate	luxuriate	reload	3 , 1	gpt-4
Verb	endanger	disseminate	dusting	break	dusting	endanger	2 , 0	gpt-4
Verb	nag	spiking	rend	sworn	spiking	nag	1 , 0	gpt-4
Verb	prescribe	surround	transferring	shingled	shingled	transferring	3 , 2	gpt-4
Verb	investigating	warehoused	spoke	bearing	warehoused	investigating	1 , 0	gpt-4
Verb	stirring	lash	outmaneuver	diminish	outmaneuver	stirring	2 , 0	gpt-4
Verb	fooling	warmed	swollen	wounding	swollen	fooling	2 , 0	gpt-4
Verb	nightclubbing	accessorize	lined	mislabel	nightclubbing	lined	0 , 2	gpt-4
Verb	funded	upholstered	guarded	incapacitate	upholstered	incapacitate	1 , 3	gpt-4
Verb	stalking	reckon	transcend	stupefy	stalking	transcend	0 , 2	gpt-4
Verb	scribble	demonize	undid	leisurewear	leisurewear	undid	3 , 2	gpt-4
Verb	stand	counterweighted	befriend	fritter	counterweighted	stand	1 , 0	gpt-4
Verb	proved	lobotomize	unlink	forget	lobotomize	proved	1 , 0	gpt-4
Verb	withstood	hiss	contend	tumbling	hiss	contend	1 , 2	gpt-4
Verb	stifle	undermine	singed	refining	singed	undermine	2 , 1	gpt-4
Verb	strategize	consort	foresee	terrify	consort	strategize	1 , 0	gpt-4
Verb	bleating	tempered	shortening	looming	bleating	tempered	0 , 1	gpt-4
Verb	bet	assume	frustrate	facing	bet	assume	0 , 1	gpt-4
Verb	associated	resisting	repossess	evaporate	repossess	associated	2 , 0	gpt-4
Verb	mistaking	disable	apologize	procrastinating	mistaking	disable	0 , 1	gpt-4
Verb	impress	fizzle	mutter	startle	fizzle	impress	1 , 0	gpt-4
Verb	rubbed	aflutter	detect	specialize	aflutter	detect	1 , 2	gpt-4
Verb	acknowledge	entrenched	abide	exhilarate	exhilarate	acknowledge	3 , 0	gpt-4
Verb	buried	writing	yielding	ruminating	buried	yielding	0 , 2	gpt-4
Verb	bustled	piecing	commit	unlearn	piecing	commit	1 , 2	gpt-4
Verb	tagged	conditioned	detest	kindle	detest	conditioned	2 , 1	gpt-4
Verb	carpentering	smother	doubling	providing	smother	providing	1 , 3	gpt-4
Verb	ringed	defecate	rub	dubbed	defecate	rub	1 , 2	gpt-4
Verb	outrace	unmasking	uncross	interfering	unmasking	interfering	1 , 3	gpt-4
Verb	undercook	perform	gape	monopolize	undercook	perform	0 , 1	gpt-4
Verb	proofread	soured	puke	freestanding	proofread	freestanding	0 , 3	gpt-4
Verb	expedite	kidnap	fogged	unpacked	kidnap	expedite	1 , 0	gpt-4
Verb	personify	manifest	wearied	defiling	wearied	manifest	2 , 1	gpt-4
Verb	rise	shine	carving	snip	carving	rise	2 , 0	gpt-4
Verb	disbelieving	conspire	undulated	oversexed	undulated	conspire	2 , 1	gpt-4
Verb	pouring	tasted	undergo	crabbing	crabbing	undergo	3 , 2	gpt-4
Verb	banning	refusing	crankshaft	hatchling	crankshaft	refusing	2 , 1	gpt-4
Verb	snuggle	dehydrate	unmake	ruminate	dehydrate	snuggle	1 , 0	gpt-4
Verb	opinionated	gliding	decking	strew	gliding	opinionated	1 , 0	gpt-4
Verb	muddle	collapse	unplug	mean	unplug	muddle	2 , 0	gpt-4
Verb	refinance	fumbling	unbeliever	lapsing	unbeliever	refinance	2 , 0	gpt-4
Verb	reinstall	induct	cupped	misquote	misquote	induct	3 , 1	gpt-4
Verb	reliever	moderated	chatting	irradiated	irradiated	chatting	3 , 2	gpt-4
Verb	retain	topped	convict	cast	convict	retain	2 , 0	gpt-4
Verb	paralyze	excite	blurt	blocking	blurt	paralyze	2 , 0	gpt-4
Verb	tugging	wearing	picked	bake	bake	tugging	3 , 0	gpt-4
Verb	oscillate	rehash	spent	contracted	rehash	oscillate	1 , 0	gpt-4
Verb	restructure	cost	usurping	initialize	usurping	cost	2 , 1	gpt-4
Verb	rehire	cherishing	accosted	firing	accosted	rehire	2 , 0	gpt-4
Verb	commemorate	merited	comprised	egging	egging	comprised	3 , 2	gpt-4
Verb	jostle	fathom	console	incriminate	incriminate	jostle	3 , 0	gpt-4
Verb	forced	polluting	deport	stuck	deport	forced	2 , 0	gpt-4
Verb	recommend	scowling	partake	fouling	scowling	partake	1 , 2	gpt-4
Verb	wrapped	thrust	babbling	hone	babbling	thrust	2 , 1	gpt-4
Verb	conjugated	troublemaking	hung	misdeal	conjugated	hung	0 , 2	gpt-4
Verb	slows	underline	knotting	marinate	knotting	slows	2 , 0	gpt-4
Verb	condemning	sifting	affecting	intending	sifting	affecting	1 , 2	gpt-4
Verb	annihilate	sighing	swayed	costuming	costuming	annihilate	3 , 0	gpt-4
Verb	exceeding	reversed	unloaded	flirt	flirt	exceeding	3 , 0	gpt-4
Verb	cringe	tracked	amputate	befall	amputate	cringe	2 , 0	gpt-4
Verb	elope	smoking	bushed	evolve	elope	evolve	0 , 3	gpt-4
Verb	tallish	ensue	wager	towered	wager	ensue	2 , 1	gpt-4
Verb	glued	furnished	negotiate	babble	glued	negotiate	0 , 2	gpt-4
Verb	computerize	shaping	enrage	reconsider	computerize	shaping	0 , 1	gpt-4
Verb	doing	consult	amuse	pooped	pooped	doing	3 , 0	gpt-4
Verb	expend	quote	freeze	actualize	freeze	expend	2 , 0	gpt-4
Verb	endeared	augment	think	waste	endeared	think	0 , 2	gpt-4
Verb	persevere	backtrack	peddling	isolate	peddling	persevere	2 , 0	gpt-4
Verb	flatten	itemize	gawk	striving	itemize	striving	1 , 3	gpt-4
Verb	curbing	reaching	coincide	beware	coincide	reaching	2 , 1	gpt-4
Verb	terminate	pitying	resting	hurried	pitying	terminate	1 , 0	gpt-4
Verb	flattening	fornicate	rehearse	glossed	fornicate	flattening	1 , 0	gpt-4
Verb	carried	mailed	babysit	frighten	babysit	carried	2 , 0	gpt-4
Verb	chopping	untying	hoist	disjoin	hoist	disjoin	2 , 3	gpt-4
Verb	practiced	repackage	avoid	crinkle	crinkle	avoid	3 , 2	gpt-4
