pos	item_1	item_2	item_3	item_4
Verb	release	slopped	inhabited	backed
Verb	blurt	sidestep	liberate	decimate
Verb	lob	scarred	whittle	egging
Verb	strode	came	graded	flocking
Verb	disassociate	muffle	slows	overexpose
Verb	stall	misread	braced	singing
Verb	weep	smoking	discover	excluding
Verb	chiseled	staged	celebrated	postdate
Verb	freeze	commandeer	snorting	loving
Verb	slipping	coping	seared	hurried
Verb	infer	pollinate	multiplying	screaming
Verb	limiting	pocketed	mourn	aiming
Verb	slaved	resend	displeasing	intimidate
Verb	increasing	inflaming	itching	abduct
Verb	executed	tested	depend	crooning
Verb	shagged	annoy	can	authenticate
Verb	redevelop	rely	beguile	unbalance
Verb	decelerate	measure	sway	stink
Verb	make	join	overdress	enclose
Verb	moaning	slinking	singled	outspend
Verb	solicited	mince	branched	convalesce
Verb	oiled	overdramatize	attribute	do
Verb	trapping	sweated	injured	corrected
Verb	chapped	deem	emulate	gummed
Verb	scandalize	fill	demanding	trounce
Verb	sustaining	disbelieve	outsell	pussyfooting
Verb	necessitate	relapsing	confirming	slung
Verb	recite	strewn	devastate	pollute
Verb	germinate	fraternize	prepare	bought
Verb	nominated	pictured	deputize	throwing
Verb	ravish	backwashing	squinting	pronounced
Verb	rearrange	nibble	westbound	swaddle
Verb	irk	appreciate	penciled	shuck
Verb	smelling	enter	barehanded	reshape
Verb	outperform	knit	describe	perplex
Verb	towing	flirting	embarrass	decapitate
Verb	spearhead	percolate	situate	eavesdrop
Verb	discern	suppressed	necking	starched
Verb	homemaking	soiled	sneak	woven
Verb	overturn	restrained	taxing	matted
Verb	engrained	versed	stop	retarding
Verb	waving	twiddling	wrote	skied
Verb	inquiring	exemplify	donate	politicize
Verb	icebound	reformat	delayed	smothering
Verb	pixilated	eat	rejoice	combing
Verb	torn	trample	resent	hacked
Verb	reawakening	shortchange	preach	mistreat
Verb	designate	radicalize	poke	succumb
Verb	repacking	looping	sparred	extroverted
Verb	retreating	blinked	sensationalize	furnishing
Verb	dipped	poked	neigh	feed
Verb	sworn	squabbling	implicate	roasting
Verb	erase	dial	scorching	funded
Verb	flexed	recheck	slide	rebut
Verb	utilize	paying	hiss	suffering
Verb	cried	loaded	donated	rocking
Verb	love	repossess	unroll	reopen
Verb	outrank	enunciate	discontinue	defacing
Verb	ruminating	stole	fleshed	understand
Verb	ripening	obstruct	placate	undercook
Verb	compose	employ	embracing	motivate
Verb	blanketing	extend	conspire	transforming
Verb	hide	pursue	strangles	contradict
Verb	corrode	unplug	growling	ponder
Verb	disappear	chafe	priming	overcook
Verb	blocking	redeem	deceiving	simmer
Verb	surrender	castrate	upload	jostle
Verb	thump	deserve	immortalize	sleep
Verb	hydrate	deescalate	underline	connected
Verb	piled	maximize	combine	recast
Verb	spoiling	bushed	accused	kneeling
Verb	defiled	gathering	lightening	overlying
Verb	actualize	reject	sheered	discolored
Verb	disengage	backing	cook	flattening
Verb	blinded	lionhearted	sending	streetwalking
Verb	bloom	subvert	insinuating	seethe
Verb	shadowed	parading	sail	concealed
Verb	shrouded	upset	checked	dwelt
Verb	stopped	crouched	bareheaded	could
Verb	mooning	constrain	underrating	acting
Verb	get	desensitize	funneled	lodging
Verb	shatter	synchronize	subjected	predicate
Verb	balk	spicing	framed	spoil
Verb	splicing	uncurl	burying	scramble
Verb	unveiling	striking	froze	prevent
Verb	read	corked	surmised	ticking
Verb	jabbing	ranged	sized	babied
Verb	rattled	volunteer	bleeding	unwind
Verb	underwrite	overpowering	adapt	draw
Verb	waken	perfecting	erupt	brag
Verb	ditch	sew	snipping	subordinating
Verb	dangling	summarize	immerse	disobey
Verb	smuggling	paving	backfire	bespoke
Verb	wish	commence	evoke	bash
Verb	connect	rile	obtain	announce
Verb	become	bedded	accomplish	entwine
Verb	wield	gushing	thrown	muscled
Verb	soldiering	authorized	inflate	dig
Verb	groveling	shall	remarry	rowed
Verb	encompass	excretes	decompressing	relieving
Verb	perishing	unclip	creviced	dematerialize
Verb	commercialize	retrain	mouthwatering	drawn
Verb	detonate	delouse	dethrone	distract
Verb	blondish	transpire	frisking	absolve
Verb	wagering	shredding	perturbed	oversell
Verb	memorize	earmark	tackling	combining
Verb	collate	outdraw	raping	bookend
Verb	worn	compromise	sabotage	confront
Verb	loafing	caulk	is	shipped
Verb	recreate	underselling	reheat	edit
Verb	restock	weakening	punctured	splice
Verb	fondle	surpass	shrug	eliminate
Verb	huff	bragging	driven	sowing
Verb	fraying	entrust	christened	wheeze
Verb	tweak	footnoted	whipped	skywriting
Verb	prescribe	plucked	elk	emanate
Verb	devise	unlace	exclude	upholstered
Verb	punching	surrounding	unveiled	centering
Verb	flying	uphold	contend	unlock
Verb	growing	misjudge	mock	revered
Verb	imprison	evaporate	dyeing	spinning
Verb	misbeliever	folding	recap	rifling
Verb	bustled	brushed	avail	concede
Verb	fantasize	revisit	bewitching	perform
Verb	retread	falter	snatching	tailing
Verb	informed	offload	undulated	reoccur
Verb	shoot	fainthearted	rattling	slaving
Verb	pounce	mean	sealed	disallow
Verb	detoxify	debark	ranked	loathe
Verb	tugging	theorize	sided	vary
Verb	pinched	spouting	wading	fathom
Verb	unify	spay	skipping	polluted
Verb	refracting	resonate	knotting	taught
Verb	taking	normalize	civilize	dimmed
Verb	purify	evolve	mangling	savored
Verb	texting	oversee	comb	decode
Verb	endeared	maddening	fall	forcing
Verb	blustering	slicing	come	fornicate
Verb	cleavers	irrigate	maul	timbered
Verb	supplicating	weaved	surmount	chained
Verb	philander	departed	withdrawn	bicker
Verb	plagiarize	forbidden	quaking	tunneling
Verb	provided	dispatch	coordinate	tamperproof
Verb	exaggerating	trundling	condone	goldenrod
Verb	melt	rebroadcast	beating	crank
Verb	overfed	skidding	inspire	scrapped
Verb	reassure	enamored	hesitating	charting
Verb	replenish	buttonhook	pose	anchored
Verb	bred	transcribe	contaminate	jilt
Verb	occur	showboating	vibrating	worsen
Verb	bestowing	disturb	miscalculate	interrupted
Verb	obligate	deteriorate	reinstitute	confuse
Verb	receive	humped	tore	plodding
Verb	reconstructed	distill	unload	leafed
Verb	unearthed	turned	dilated	bottomed
Verb	lagged	tinker	numbskull	pasting
Verb	ranting	warping	accrue	scooped
Verb	scrub	pry	commuting	wean
Verb	swooned	bayoneted	impeding	notify
Verb	perjure	annul	interrogate	torturing
Verb	reactivate	intermingle	bustle	stewed
Verb	toying	creak	recycle	scouting
Verb	preen	provoking	untie	rotate
Verb	equate	vex	gnaw	wed
Verb	inquire	implode	crunching	acquire
Verb	bucking	vandalize	eroded	ritualize
Verb	fused	embellish	tweet	skip
Verb	forbid	rotating	boiled	underlining
Verb	pouting	digested	tangle	burn
Verb	insulate	bleed	feigning	jingled
Verb	bummed	intermarry	splatter	be
Verb	applied	works	brighten	wash
Verb	paced	hardwired	activate	crackling
Verb	raking	pronounce	clench	coexist
Verb	restrict	reach	fronting	depreciate
Verb	bewilder	uncouple	capsize	change
Verb	replicated	commentate	telling	outgrowing
Verb	passing	knock	depart	palmed
Verb	trumpeting	remade	extenuating	holstered
Verb	surround	scamper	meditating	construct
Verb	disconcerted	sever	subtract	guarded
Verb	supervise	inched	arraign	thought
Verb	gestate	anaesthetize	tumbling	grumbling
Verb	cheating	locking	left	trembling
Verb	graduated	mistaking	sweltering	outshoot
Verb	satirize	reassuring	were	shuffle
Verb	piecing	bathe	feigned	woke
Verb	redraw	dogged	fatten	gape
Verb	arise	evade	drawing	circled
Verb	fled	push	oversexed	furnish
Verb	hunt	dishearten	laugh	fuck
Verb	gotten	refinance	sprinkle	burglarize
Verb	outlive	generate	thinning	thatch
Verb	wearing	synthesize	waxing	lock
Verb	rounded	grooving	beaming	console
Verb	bonded	prefer	threatening	weaving
Verb	pulverize	blaming	marinate	hesitate
Verb	scheming	spaced	supercharge	clad
Verb	messing	tallish	assail	belittle
Verb	inviting	inhabit	hibernate	trust
Verb	augment	matriarchs	rectify	outbid
Verb	beefcake	invest	freshen	rehearse
Verb	choking	sawed	pick	favoring
Verb	hijacking	deflect	titled	define
Verb	stick	convulse	suffocate	outshine
Verb	kept	intrigued	stipulate	disapprove
Verb	hammering	scream	winding	insured
Verb	relieved	doubled	cope	burning
Verb	accelerate	eradicate	demonstrate	softhearted
Verb	disorientate	derive	counteract	napping
Verb	educate	degrading	collected	accepted
Verb	cranked	squirming	evacuate	struck
Verb	originate	grovel	swap	amble
Verb	bunted	delighting	dating	trusting
Verb	pointed	hack	languishing	panning
Verb	heighten	desecrate	blighted	carouse
Verb	reframe	sightseer	interfere	darning
Verb	wove	darken	humming	absorb
Verb	suck	designing	overspend	underwent
Verb	written	damned	uncover	restring
Verb	encamp	violate	orate	jitterbug
Verb	spearheaded	whittling	chosen	slashing
Verb	shoeing	blanking	persecuting	blubbering
Verb	redden	narrate	use	unfreeze
Verb	swelter	leatherneck	sprout	banging
Verb	splurge	upheld	tease	windsurf
Verb	philosophize	gone	triplex	makeover
Verb	cooperate	recasting	preoccupy	screened
Verb	wintering	overhung	summed	noncontact
Verb	slain	answer	drove	slid
Verb	grading	rated	abominate	maimed
Verb	reconfigure	ensnare	crotchet	seek
Verb	impart	centered	coasting	mitigate
Verb	carrying	circumscribed	await	languish
Verb	reaffirm	multifaceted	collide	strangling
Verb	diddle	shirtsleeve	roughing	unbuttoned
Verb	scuttle	transgress	slept	twisting
Verb	gush	tantalize	sashay	reassemble
Verb	comprise	ticketing	expect	licking
Verb	reassured	mediating	rolling	amplify
Verb	screwed	touched	affected	ribbing
Verb	muffed	lead	captivate	conceptualize
Verb	evict	befitting	pierced	involve
Verb	transferring	refueling	superglue	observing
Verb	fascinate	overrunning	tremble	incapacitate
Verb	send	handpick	save	flowing
Verb	suspected	baking	stifle	rob
Verb	semiprivate	downsize	blandish	regroup
Verb	splitting	disable	sheathed	criminalize
Verb	balanced	figure	lunged	cushioned
Verb	commit	recuperate	broken	complain
Verb	mull	sag	showing	monopolize
Verb	propel	hoped	prowling	sagging
Verb	approaching	wring	pouring	distilling
Verb	redouble	teaching	resemble	tuck
Verb	speaking	fumbling	swoosh	accept
Verb	laying	trudge	oversimplify	gauging
Verb	picked	authorize	blab	debone
Verb	professed	bloating	crying	incriminate
Verb	tailed	escargot	dangle	enumerate
Verb	eaten	storming	condemning	preheated
Verb	eave	insist	mimic	wobble
Verb	tanked	ensue	wobbling	unscrew
Verb	strengthening	sanctified	fasting	hushing
Verb	think	tamper	clipped	skate
Verb	sacrificing	tenderhearted	disprove	glossed
Verb	gazing	tapered	deflate	douse
Verb	calculated	breasted	untrusting	remake
Verb	braided	dance	whiz	shooting
Verb	entrancing	butchering	diluted	speechmaking
Verb	addicted	meddling	bedspring	infected
Verb	wrung	bubbling	jettison	dueling
Verb	thudding	fuming	embroider	disillusioned
Verb	spiked	discuss	budge	editorialize
Verb	shave	shown	fixate	constipated
Verb	guessing	excuse	communicating	nonfunctioning
Verb	scorched	wearying	recoup	defrost
Verb	sell	caramelize	debating	disorganized
Verb	met	retract	forgot	bullfighting
Verb	threaded	reenter	tread	quits
Verb	toss	grapple	needing	lunge
Verb	unafraid	accommodate	reseal	exacerbate
Verb	bludgeoned	expel	construe	spout
Verb	distracted	nipping	publicize	heckle
Verb	looks	predate	understate	persist
Verb	overreact	scald	multiply	glancing
Verb	interlace	thrilled	reemphasize	wetting
Verb	unflagging	asphyxiate	fix	unbent
Verb	faltering	falling	liquefy	divulge
Verb	chipped	relive	strut	immigrate
Verb	leaves	obey	squelch	outwit
Verb	disclaim	divide	wear	scoring
Verb	scour	escort	telemarketing	untwine
Verb	mooned	disembark	rejoicing	coming
Verb	enrolled	taxed	angled	take
Verb	overdo	regurgitate	unchain	choke
Verb	inscribe	sneering	drafting	oink
Verb	admiring	raising	beg	seeped
Verb	disentangle	unpack	visualize	broaden
Verb	ask	sought	extradite	outplayed
Verb	coursing	spitting	grasping	hear
Verb	articulate	attached	pawing	antipersonnel
Verb	thaw	untangling	mistrusting	notice
Verb	enlisted	certify	mummify	gyrate
Verb	proclaiming	unravel	twinkle	diverting
Verb	prolong	grounded	presuppose	retook
Verb	housebreaking	handcuff	refute	shaken
Verb	shingled	invade	sterilize	foretold
Verb	robbing	precede	tearing	stalking
Verb	sprouting	owe	rephrase	defile
Verb	acclimate	televise	undermine	pissed
Verb	wedging	crucify	believing	harass
Verb	compete	apologize	drinking	contemplate
Verb	withstand	sparing	behoove	sitting
Verb	unlearn	deranged	tire	emit
Verb	blanked	blurred	needling	proofread
Verb	clustered	catching	hardhat	tented
Verb	endure	looking	tasted	establish
Verb	squeeze	disqualify	waned	intruding
Verb	tickling	unbeliever	plough	overflowing
Verb	squared	succeed	smitten	adjourn
Verb	bake	displease	dropkick	laughing
Verb	embalm	pegged	throb	forced
Verb	squeezing	deduct	expedited	enlarged
Verb	fluttering	reshoot	sifting	cohabitate
Verb	staring	induce	defy	dictate
Verb	compartmentalize	wager	salting	launder
Verb	personalize	throttling	skating	vanquish
Verb	waste	splotch	guarding	shorthanded
Verb	ransack	ruptured	confirm	carried
Verb	resurface	compare	outclass	feeling
Verb	wakes	worship	gulping	assimilate
Verb	blamed	agonize	listed	collared
Verb	garbling	romancing	suckling	nonfat
Verb	removing	undress	saddled	banish
Verb	absinthe	relearn	shout	revalue
Verb	undermining	salvaging	communicate	click
Verb	electrocute	horsewhip	deflected	calling
Verb	bootlegging	swung	teach	speak
Verb	rousting	destroy	fascinated	manipulate
Verb	bronzing	tying	decompress	hire
Verb	snapped	caressing	adopted	went
Verb	haggle	compensate	yawning	impersonate
Verb	tranquillize	say	quieting	plop
Verb	galled	transact	loading	thieve
Verb	intertwine	pester	hidden	put
Verb	constrict	enlighten	scatter	misinterpret
Verb	unstring	let	unscrewed	brutalize
Verb	jolting	hanging	yell	yapping
Verb	simpleminded	meant	tossing	micromanage
Verb	washed	moisten	branded	rewrite
Verb	hired	concur	deadening	groaning
Verb	tackled	mediate	afflict	depict
Verb	indented	varnished	filling	interject
Verb	snubbed	cajoling	refurnish	tainted
Verb	testing	internalize	commute	deluding
Verb	affronted	knuckled	engross	publish
Verb	claim	threw	checkmate	weigh
Verb	undergoing	hogged	cleanse	overburden
Verb	laud	flaunting	condescend	extort
Verb	lubricate	melted	sat	rode
Verb	nonbeliever	forsake	tabled	splashed
Verb	blend	barf	amass	depress
Verb	featured	distort	suggest	hurled
Verb	displace	drench	cornflake	reschedule
Verb	rehydrate	busied	regale	swim
Verb	nourish	pinning	neutralize	horsing
Verb	cuddle	chasten	voided	sanctify
Verb	buffed	kidding	sunk	perturb
Verb	indict	coagulate	yank	maltreat
Verb	preaching	excrete	lick	thrashing
Verb	investigating	replace	penning	booting
Verb	overindulge	slapping	housesit	reckon
Verb	stiffen	tilt	turn	understood
Verb	uncheck	shag	singed	snapping
Verb	saw	converse	unleashed	legitimize
Verb	scissor	procrastinating	included	manhandle
Verb	regress	becomes	edging	capture
Verb	tagged	fictionalize	reap	curing
Verb	intrude	pacify	sailing	soured
Verb	misplace	worming	conjoined	risen
Verb	dallying	spurred	undergo	basting
Verb	proving	lent	schooled	deprive
Verb	agreeing	lapsing	catch	raving
Verb	extenuate	watching	minding	precipitate
Verb	oscillate	slip	smothered	sneaking
Verb	flavored	sucking	extract	polluting
Verb	fragmented	bulldoze	envision	squawk
Verb	teleport	eating	affecting	creeping
Verb	zap	stat	replicate	calculate
Verb	unfold	towered	broil	faints
Verb	magnify	dive	mauling	tinted
Verb	persevere	unwrapping	rushing	lodged
Verb	bowed	blocked	reinvent	mailed
Verb	swapping	smack	engraved	jitter
Verb	deduce	mortifying	unnerve	exclaiming
Verb	staining	breathing	finishing	engulf
Verb	reignite	validate	varnishing	involved
Verb	synergize	admit	unbend	build
Verb	traverse	assemble	disown	pamper
Verb	displayed	resume	landed	overexerted
Verb	indemnify	toiled	chew	pressing
Verb	salute	stalked	foretell	fasten
Verb	reveal	vaccinate	bungle	strained
Verb	routing	smelt	fertilize	croon
Verb	chirp	breaking	reawaken	panting
Verb	sharpen	mortify	suppress	conceive
Verb	degraded	reprimanding	proven	valued
Verb	untied	baffled	lift	subduing
Verb	see	booked	afford	glassmaking
Verb	heal	concentrate	inherit	refracted
Verb	decorate	disguising	cower	papered
Verb	refinish	garnished	recombine	impede
Verb	mashing	overmatch	slowpoke	acquaint
Verb	debilitated	floating	rid	supersede
Verb	clawed	erased	graze	swipes
Verb	portray	classify	rewrap	unfurl
Verb	scoffing	diagnose	aggravate	swear
Verb	straggling	plunging	hacking	woof
Verb	peed	ream	calibrate	reasoned
Verb	congratulate	keel	scooping	step
Verb	grained	betrothed	unlocked	refit
Verb	apprehend	flee	hitchhike	plugged
Verb	missing	conceded	earn	resolve
Verb	enrapture	scenting	pressurize	crushed
Verb	trivialize	isolating	flossing	impale
Verb	slumbering	tarnish	cramped	go
Verb	standing	shackling	rumbling	cheering
Verb	roomed	perceive	selected	enriching
Verb	retransmit	exasperate	exonerate	policed
Verb	nitpick	zips	begrudge	dominated
Verb	skirted	deepening	invalidate	retiring
Verb	outnumber	earning	moralize	chipping
Verb	bless	benching	relieve	surviving
Verb	rewire	copulate	opposed	improvise
Verb	warehoused	unsettle	frowning	retrace
Verb	gratified	muttering	reincarnate	transcend
Verb	bullpen	unsettled	inoculate	bushwhacking
Verb	infringe	abbreviate	refining	introverted
Verb	mounting	bootstrap	coupled	buzzing
Verb	strapped	impress	scabbed	drag
Verb	wag	railroading	sanitize	bastardize
Verb	conditioned	kiss	visiting	surrounded
Verb	comply	awoke	grown	puke
Verb	leavening	slashed	wrenched	downshift
Verb	must	stoop	crabbing	accentuate
Verb	ranging	submit	saying	scratch
Verb	waft	reinstall	waved	ended
Verb	masturbate	geared	halve	clearing
Verb	rehash	tattle	rented	possess
Verb	poach	snap	hasten	deport
Verb	hospitalize	given	emasculate	running
Verb	blushing	dealt	intending	transgendered
Verb	mends	assert	bobbing	grouped
Verb	lie	glued	boiling	abdicate
Verb	smarten	squander	swing	organized
Verb	backtrack	preside	grope	retaining
Verb	suiting	reacquire	supersize	babysit
Verb	overanalyze	paragliding	implore	seal
Verb	rejoin	infect	procure	snuck
Verb	flushing	assumed	rematerialize	fortifying
Verb	stripping	examining	abhor	imposing
Verb	remount	watched	prophesy	insure
Verb	yanking	impose	tormenting	delaying
Verb	decontaminate	recount	tapping	express
Verb	quarreled	disassemble	beckon	loosen
Verb	minesweeping	fitted	tipped	bounded
Verb	charbroil	confounding	caroling	flown
